28/10/2011 09:00,6.9
29/10/2011 09:00,14
30/10/2011 09:00,1.5
31/10/2011 09:00,13.2
01/11/2011 09:00,0.2
02/11/2011 09:00,0
03/11/2011 09:00,13.7
04/11/2011 09:00,22
05/11/2011 09:00,8.1
06/11/2011 09:00,25.9
07/11/2011 09:00,2.1
08/11/2011 09:00,32.4
09/11/2011 09:00,26.6
10/11/2011 09:00,8.4
11/11/2011 09:00,9.7
12/11/2011 09:00,0.3
13/11/2011 09:00,16.6
14/11/2011 09:00,0.3
15/11/2011 09:00,15.1
16/11/2011 09:00,10.6
17/11/2011 09:00,0
18/11/2011 09:00,0
19/11/2011 09:00,2.8
20/11/2011 09:00,26.6
21/11/2011 09:00,9.5
22/11/2011 09:00,12.5
23/11/2011 09:00,11.6
24/11/2011 09:00,1.4
25/11/2011 09:00,0
26/11/2011 09:00,0
27/11/2011 09:00,0
28/11/2011 09:00,1.7
29/11/2011 09:00,11.8
30/11/2011 09:00,0
01/12/2011 09:00,0
02/12/2011 09:00,0.8
03/12/2011 09:00,0.8
04/12/2011 09:00,0
05/12/2011 09:00,0
06/12/2011 09:00,0
07/12/2011 09:00,0
08/12/2011 09:00,0
09/12/2011 09:00,0
10/12/2011 09:00,0
11/12/2011 09:00,3
12/12/2011 09:00,0
13/12/2011 09:00,4.8
14/12/2011 09:00,0
15/12/2011 09:00,0
16/12/2011 09:00,0
17/12/2011 09:00,0
18/12/2011 09:00,0
19/12/2011 09:00,3.4
20/12/2011 09:00,0
21/12/2011 09:00,0
22/12/2011 09:00,5
23/12/2011 09:00,5.4
24/12/2011 09:00,12.5
25/12/2011 09:00,0
26/12/2011 09:00,3.6
27/12/2011 09:00,0
28/12/2011 09:00,0
29/12/2011 09:00,9.3
30/12/2011 09:00,0
31/12/2011 09:00,11
01/01/2012 09:00,6
02/01/2012 09:00,5
03/01/2012 09:00,0
04/01/2012 09:00,0
05/01/2012 09:00,0
06/01/2012 09:00,0
07/01/2012 09:00,4.2
08/01/2012 09:00,2.8
09/01/2012 09:00,12.2
10/01/2012 09:00,17
11/01/2012 09:00,0.1
12/01/2012 09:00,0
13/01/2012 09:00,0
14/01/2012 09:00,19.5
15/01/2012 09:00,16.3
16/01/2012 09:00,19.7
17/01/2012 09:00,20.3
18/01/2012 09:00,0.3
19/01/2012 09:00,0
20/01/2012 09:00,0
21/01/2012 09:00,0.3
22/01/2012 09:00,0
23/01/2012 09:00,0
24/01/2012 09:00,5
25/01/2012 09:00,16.1
26/01/2012 09:00,1.9
27/01/2012 09:00,0
28/01/2012 09:00,1.4
29/01/2012 09:00,80.9
30/01/2012 09:00,44.7
31/01/2012 09:00,6.1
01/02/2012 09:00,68.1
02/02/2012 09:00,3.6
03/02/2012 09:00,6.5
04/02/2012 09:00,6.7
05/02/2012 09:00,3.1
06/02/2012 09:00,0.4
07/02/2012 09:00,9
08/02/2012 09:00,11.7
09/02/2012 09:00,18.6
10/02/2012 09:00,18.1
11/02/2012 09:00,0.2
12/02/2012 09:00,19.1
13/02/2012 09:00,0
14/02/2012 09:00,0
15/02/2012 09:00,0
16/02/2012 09:00,2.3
17/02/2012 09:00,0
18/02/2012 09:00,0
19/02/2012 09:00,0
20/02/2012 09:00,9.6
21/02/2012 09:00,0.1
22/02/2012 09:00,14.8
23/02/2012 09:00,0.5
24/02/2012 09:00,13.1
25/02/2012 09:00,1.5
26/02/2012 09:00,31.3
27/02/2012 09:00,24.8
28/02/2012 09:00,0.7
29/02/2012 09:00,8
01/03/2012 09:00,5.4
02/03/2012 09:00,18.1
